session,time,GPS Longitude,GPS Latitude,GPS Bearing,Absolute throttle position B,Throttle position,Fuel Rail Pressure,MAF(air flow),Catalyst Temp - Bank 1  Sensor 1,Catalyst Temp - Bank 2  Sensor 1,STFT - Bank1,STFT - Bank2,LTFT - Bank1,LTFT - Bank2,Air Fuel Ratio (alt),Air Fuel Ratio,Coolant,Engine Load,Absolute load value,O2 S1 Equiv. Ratio and/or Current,O2 Sensor 1x2,O2 Sensor 2x2,Relative throttle position,RPM,Timing advance,GPS Speed
1604856710642,1604856833491,9.259012858134266,48.76140075317417,243.25557,15.686275,15.686275,5470.0,17.37,538.7,548.5,1.5625,4.6875,-7.8125,-4.6875,9.0,8.881073,37.0,44.313725,33.72549,0.9867859,0.41,0.41,6.666667,1370.0,25.5,
1604856710642,1604856834485,9.258863085851575,48.761387085031366,242.3658,15.686275,16.078432,5180.0,17.37,547.7,558.1,1.5625,3.125,-7.8125,-4.6875,9.0,9.443848,37.0,30.980392,25.490196,1.0493164,0.41,0.415,6.666667,1481.0,37.5,
1604856710642,1604856835485,9.258704321102988,48.76131987986508,241.80219,15.686275,16.078432,5460.0,17.37,545.0,556.5,1.5625,3.90625,-7.8125,-4.6875,9.0,9.215332,37.0,30.980392,25.490196,1.0239258,0.415,0.415,6.666667,1481.0,37.5,43.612137
1604856710642,1604856836486,9.25854712657752,48.76125459135148,308.36392,15.686275,16.078432,5850.0,20.46,545.0,556.5,2.34375,3.90625,-7.8125,-4.6875,9.0,8.837128,37.0,44.705883,32.54902,0.9819031,0.41,0.41,7.0588236,1368.0,25.5,43.914
1604856710642,1604856837485,9.258421211089981,48.76127791783621,277.49255,16.470589,15.686275,5460.0,16.73,545.4,557.1,1.5625,3.125,-7.8125,-4.6875,9.0,8.617401,37.0,38.431374,29.411764,0.957489,0.415,0.415,7.4509807,1476.0,29.0,33.38572
1604856710642,1604856838485,9.258310504763106,48.76125849479508,237.9893,14.117647,15.686275,4280.0,10.15,545.4,557.1,1.5625,3.90625,-7.03125,-3.90625,9.0,8.968964,37.0,27.450981,16.862745,0.9965515,0.415,0.41,4.7058825,1369.0,34.0,42.418568
1604856710642,1604856839485,9.258161981738537,48.76118750136882,241.26952,15.294118,15.686275,4820.0,10.15,545.4,557.1,1.5625,2.34375,-7.03125,-4.6875,9.0,9.065918,38.0,27.450981,22.352942,1.0073242,0.415,0.415,6.27451,1369.0,34.0,44.24996
1604856710642,1604856840486,9.258005871783665,48.7611247345756,241.81435,15.294118,14.509804,4850.0,14.6,526.9,542.5,0.0,2.34375,-7.03125,-4.6875,9.0,8.617401,38.0,22.352942,20.0,0.957489,0.415,0.415,6.27451,1443.0,32.0,44.65855
1604856710642,1604856841485,9.257850846299396,48.76106468034886,242.30411,15.294118,16.470589,5190.0,14.6,526.9,542.5,-0.78125,1.5625,-7.8125,-4.6875,9.0,8.995331,38.0,30.980392,20.0,0.9994812,0.41,0.41,6.27451,1443.0,39.5,45.128235
1604856710642,1604856842486,9.257691487191831,48.76100651884398,242.67474,14.901961,13.725491,3320.0,10.71,519.7,534.2,0.0,1.5625,-7.8125,-4.6875,9.0,8.977753,38.0,28.62745,23.921568,0.9975281,0.41,0.41,5.882353,1421.0,43.0,45.555565
1604856710642,1604856843485,9.257531994944625,48.76094675674744,242.6214,14.901961,14.901961,3320.0,10.71,519.7,534.2,3.90625,1.5625,-7.8125,-4.6875,9.0,8.977753,38.0,21.176472,23.921568,0.9975281,0.41,0.405,5.882353,1511.0,34.0,45.64346
1604856710642,1604856844486,9.257381583323534,48.7608881673482,236.98961,12.941176,14.117647,4120.0,8.54,507.40002,523.5,-2.34375,2.34375,-7.03125,-3.125,9.0,9.241699,38.0,16.862745,19.215687,1.0268555,0.41,0.41,3.137255,1390.0,41.5,45.230457
1604856710642,1604856845485,9.257239740963914,48.76081924464083,234.24841,12.54902,13.333334,3920.0,7.01,507.40002,523.5,-1.5625,-0.78125,-6.25,-3.90625,9.0,9.109863,38.0,12.156863,16.862745,1.012207,0.41,0.415,2.745098,1363.0,17.5,43.84234
1604856710642,1604856846486,9.25710664925767,48.76075221975349,234.8257,12.54902,12.941176,4050.0,6.59,498.7,513.4,-4.6875,-1.5625,-5.46875,-3.125,9.0,8.837128,39.0,12.54902,13.333333,0.9819031,0.41,0.415,2.745098,1280.0,23.0,40.95697
1604856710642,1604856847485,9.256978965807217,48.76068867274909,236.73488,12.54902,12.941176,4160.0,6.59,498.7,513.4,-5.46875,-2.34375,-5.46875,-3.125,9.0,9.127441,39.0,12.941176,13.333333,1.0141602,0.41,0.41,2.745098,1280.0,26.5,39.76342
1604856710642,1604856848485,9.25686448583523,48.76063332889336,238.35341,12.941176,13.333334,4160.0,7.37,480.59998,494.2,-5.46875,-2.34375,-5.46875,-3.125,9.0,9.04834,39.0,14.509804,17.254902,1.0053711,0.41,0.41,3.137255,1112.0,12.5,34.68522
1604856710642,1604856849485,9.256766477417306,48.760589292481924,234.84532,13.333334,14.117647,4200.0,8.02,480.59998,494.2,-4.6875,-2.34375,-7.03125,-3.90625,9.0,9.083496,39.0,22.745098,19.607843,1.0092773,0.42,0.415,3.5294118,1037.0,30.5,29.588762
1604856710642,1604856850485,9.256692325542904,48.76054686221984,221.5986,18.039215,16.862745,5090.0,17.72,470.4,484.40002,-3.90625,0.78125,-7.03125,-3.90625,9.0,9.259277,39.0,23.92157,40.0,1.0288086,0.45,0.45,9.411765,1138.0,27.0,25.479357
1604856710642,1604856851485,9.256645004014361,48.76049703762491,189.67316,20.784313,18.431374,6500.0,24.68,470.4,484.40002,0.0,2.34375,-7.8125,-5.46875,9.0,8.986542,39.0,62.7451,40.0,0.99850464,0.435,0.42999998,12.156863,1206.0,17.0,23.451662
1604856710642,1604856852485,9.256645139661556,48.76043175988972,161.93208,21.568628,20.784313,7830.0,33.15,528.1,542.6,3.90625,5.46875,-8.59375,-5.46875,9.0,9.030762,39.0,56.078434,54.901962,1.003418,0.49499997,0.48499998,14.509804,1711.0,20.5,27.411121
1604856710642,1604856853485,9.256701703805149,48.76034396480634,147.20099,21.176472,21.960785,7950.0,38.05,528.1,542.6,0.78125,3.90625,-8.59375,-5.46875,9.0,8.942596,39.0,63.52941,53.333332,0.9936218,0.49499997,0.48499998,14.117647,1850.0,25.5,35.01545
1604856710642,1604856854486,9.256791597605146,48.76024858933592,151.42342,21.176472,22.745098,7990.0,37.82,593.8,615.2,0.0,1.5625,-8.59375,-5.46875,8.727539,9.303223,39.0,58.431374,48.235294,1.0336914,0.57,0.56,14.117647,2029.0,22.5,42.85578
1604856710642,1604856855485,9.25688772644468,48.76013952292103,150.84624,20.392157,21.176472,8080.0,35.5,593.8,615.2,-1.5625,0.78125,-8.59375,-5.46875,9.0,8.696503,39.0,63.52941,45.490196,0.9662781,0.505,0.505,12.54902,1770.0,26.5,46.234005
1604856710642,1604856856485,9.256984631446063,48.760028251651526,150.85237,20.784313,17.254902,4900.0,25.36,621.7,643.1,-2.34375,-0.78125,-7.8125,-5.46875,9.0,8.8107605,39.0,30.19608,45.490196,0.9789734,0.56,0.56,13.333334,1931.0,6.5,47.9658
1604856710642,1604856857486,9.257085566106088,48.75990017887651,151.43167,20.0,20.392157,7130.0,31.92,621.7,643.1,2.34375,3.90625,-8.59375,-5.46875,9.0,9.303223,39.0,60.39216,46.27451,1.0336914,0.545,0.545,11.764706,1707.0,26.5,51.875076
1604856710642,1604856858485,9.257192570787423,48.75977102084383,151.3627,21.176472,20.784313,7220.0,31.89,632.9,656.9,2.34375,5.46875,-8.59375,-5.46875,9.0,8.731659,40.0,61.56863,42.35294,0.9701843,0.62,0.615,14.117647,1798.0,28.0,55.265377
1604856710642,1604856859485,9.257303996618045,48.75963929555495,151.52689,20.0,21.176472,7450.0,31.77,632.9,656.9,1.5625,3.90625,-8.59375,-5.46875,9.0,8.564667,40.0,59.215687,42.7451,0.95162964,0.565,0.565,11.764706,1562.0,27.5,58.620758
1604856710642,1604856860485,9.257416852247008,48.759503658174474,151.84526,19.607843,21.568628,7410.0,31.8,632.9,656.9,2.34375,3.90625,-8.59375,-5.46875,9.0,8.872284,40.0,64.31373,54.901962,0.9858093,0.565,0.565,12.156863,1640.0,25.0,61.055695
1604856710642,1604856861485,9.257532284212843,48.75936499278778,151.67375,23.137255,23.529411,8750.0,35.1,646.8,668.6,-0.78125,-2.34375,-8.59375,-5.46875,8.727539,8.889862,40.0,73.333336,62.7451,0.98776245,0.635,0.63,16.078432,1638.0,22.0,62.84531
1604856710642,1604856862486,9.257649173346024,48.75921924472515,151.81013,25.09804,24.313726,9000.0,41.4,646.8,668.6,-7.8125,-7.8125,-8.59375,-5.46875,9.0,8.749237,41.0,83.13725,66.27451,0.97213745,0.65999997,0.65,18.82353,1712.0,20.0,64.78607
1604856710642,1604856863485,9.257773657921396,48.75906527076699,151.94928,25.09804,24.705883,8870.0,41.4,663.0,668.6,-7.8125,-7.8125,-8.59375,-5.46875,9.0,8.749237,41.0,83.13725,66.27451,0.97213745,0.62,0.635,18.82353,1712.0,20.0,66.76038
1604856710642,1604856864485,9.257897569262058,48.758911549837414,152.83742,24.705883,27.450981,8870.0,41.82,663.0,686.0,-6.25,-7.8125,-8.59375,-5.46875,9.0,9.109863,41.0,79.21569,65.882355,1.012207,0.575,0.635,18.039215,1802.0,21.0,69.30313
1604856710642,1604856865486,9.258019121665727,48.75875016201966,153.95901,35.294117,34.11765,10690.0,57.76,670.6,686.0,-2.34375,-3.125,-8.59375,-5.46875,9.0,8.933807,41.0,89.01961,78.039215,0.99264526,0.48499998,0.53499997,31.764706,1824.0,18.5,70.73714
1604856710642,1604856866485,9.258138281642337,48.758587310029334,153.99718,26.27451,32.54902,10630.0,44.13,670.6,707.7,-6.25,-2.34375,-8.59375,-5.46875,9.0,8.459198,41.0,72.94118,68.62745,0.9399109,0.555,0.555,20.392157,1941.0,27.5,72.32966
1604856710642,1604856867485,9.258255230038218,48.75840907882782,156.48221,20.784313,21.960785,7730.0,33.73,685.4,707.7,-6.25,-8.59375,-8.59375,-5.46875,9.0,8.933807,41.0,53.333336,47.45098,0.99264526,0.585,0.59499997,13.725491,1977.0,33.0,75.70677
1604856710642,1604856868485,9.258376751364088,48.75823289419506,155.60535,20.784313,21.960785,6550.0,28.73,685.4,707.7,-3.90625,-6.25,-8.59375,-5.46875,9.0,9.276855,42.0,67.84314,55.294117,1.0307617,0.585,0.59499997,13.333334,1417.0,33.0,76.03656
1604856710642,1604856869485,9.258505803225782,48.75805789437733,154.48233,24.705883,24.313726,9000.0,32.74,678.5,701.1,-7.8125,-7.8125,-8.59375,-5.46875,9.0,8.62619,42.0,62.7451,67.84314,0.9584656,0.59999996,0.59999996,19.215687,1433.0,16.0,76.58121
1604856710642,1604856870486,9.258636204611888,48.757883038476564,153.57372,23.529411,25.09804,8730.0,30.6,678.5,701.1,-9.375,-8.59375,-8.59375,-5.46875,9.0,8.591034,42.0,72.94118,63.137257,0.9545593,0.63,0.59499997,16.862745,1385.0,18.5,77.39055
1604856710642,1604856871485,9.258766821125123,48.75770991413831,153.81308,18.82353,17.647058,5530.0,21.78,677.4,696.3,-7.03125,-6.25,-7.8125,-4.6875,9.0,9.760529,42.0,56.47059,51.764706,1.0845032,0.59999996,0.60499996,11.372549,1398.0,21.5,77.709595
1604856710642,1604856873485,9.259009309531613,48.757360657605346,155.55118,16.470589,17.647058,5650.0,22.23,649.2,664.4,0.0,3.125,-7.8125,-4.6875,9.0,9.030762,42.0,41.17647,32.156864,1.003418,0.59999996,0.61,7.8431373,1375.0,35.0,76.887955
1604856710642,1604856874485,9.259138838202146,48.75717891603446,155.79366,16.862745,17.647058,5750.0,23.35,649.2,664.4,0.0,3.90625,-7.8125,-4.6875,9.0,9.109863,43.0,47.058823,36.47059,1.012207,0.58,0.59499997,8.235294,1367.0,16.0,77.76276
1604856710642,1604856876485,9.259390725452887,48.75681317118867,155.87852,17.647058,17.254902,6240.0,25.06,637.3,647.0,1.5625,4.6875,-7.8125,-4.6875,9.0,9.030762,43.0,54.11765,39.215687,1.003418,0.60499996,0.59499997,9.411765,1394.0,24.5,76.643524
1604856710642,1604856877486,9.259502304621915,48.756630291699274,156.06754,17.647058,18.82353,6770.0,27.5,634.6,640.9,1.5625,3.90625,-8.59375,-5.46875,9.0,8.986542,43.0,55.294117,40.0,0.99850464,0.615,0.59999996,10.588236,1450.0,12.0,76.65949
1604856710642,1604856879486,9.259738980992514,48.75627337680623,155.89331,19.607843,18.82353,7250.0,26.45,636.7,644.0,2.34375,5.46875,-8.59375,-5.46875,9.0,8.898651,44.0,58.039215,51.764706,0.988739,0.59999996,0.61,9.803922,1394.0,11.0,77.06618
1604856710642,1604856880485,9.259857534623354,48.75609440547718,155.96422,19.607843,18.039215,7250.0,24.93,636.7,644.0,1.5625,5.46875,-7.8125,-5.46875,9.0,8.898651,44.0,52.54902,45.882355,0.988739,0.62,0.61,9.803922,1396.0,11.0,77.47142
1604856710642,1604856881485,9.259979001198378,48.75591619190912,155.68394,18.039215,17.647058,6580.0,24.86,641.4,646.4,1.5625,4.6875,-7.8125,-5.46875,9.0,8.889862,44.0,49.411766,50.19608,0.98776245,0.61,0.615,9.803922,1419.0,26.0,77.79002
1604856710642,1604856883485,9.260221769070268,48.75556107885658,155.06787,17.254902,17.254902,5960.0,22.3,638.2,642.8,0.78125,4.6875,-7.8125,-4.6875,9.0,8.670136,45.0,40.39216,39.60784,0.9633484,0.615,0.62,8.627451,1445.0,15.5,78.07514
1604856710642,1604856884485,9.26034588381095,48.7553836489588,154.85857,17.254902,18.431374,5960.0,20.92,638.2,642.8,2.34375,4.6875,-7.8125,-4.6875,9.0,8.670136,45.0,48.235294,39.60784,0.9633484,0.615,0.62,8.627451,1403.0,9.0,78.13599
1604856710642,1604856886485,9.260588490129264,48.755028662783744,155.22733,16.862745,16.862745,6000.0,21.25,636.2,641.2,1.5625,4.6875,-7.8125,-4.6875,9.0,9.065918,45.0,39.215687,38.431374,1.0073242,0.615,0.625,8.235294,1428.0,30.0,78.090935
1604856710642,1604856887486,9.260711330366666,48.75485307221015,155.47444,16.862745,16.862745,5840.0,21.37,634.1,637.8,1.5625,3.90625,-7.8125,-5.46875,9.0,9.04834,45.0,46.666668,36.862743,1.0053711,0.62,0.625,8.627451,1412.0,12.5,77.84947
1604856710642,1604856888485,9.260835527864847,48.75467818472678,155.33504,16.862745,17.254902,5840.0,19.47,634.1,637.8,1.5625,3.90625,-7.8125,-5.46875,9.0,9.04834,45.0,46.666668,36.862743,1.0053711,0.62,0.63,8.627451,1413.0,18.5,77.85801
1604856710642,1604856889485,9.26095972643809,48.75450268573067,155.27263,17.254902,18.039215,6280.0,23.57,631.5,628.4,1.5625,3.90625,-7.8125,-4.6875,9.0,8.749237,45.0,49.411766,39.215687,0.97213745,0.625,0.635,8.627451,1395.0,8.0,77.81467
1604856710642,1604856890485,9.261084112873341,48.75432642042649,155.19388,17.254902,17.254902,6100.0,21.18,631.5,628.4,1.5625,4.6875,-7.8125,-4.6875,9.0,8.854706,45.0,47.84314,40.0,0.9838562,0.625,0.64,9.019608,1419.0,16.5,77.895546
1604856710642,1604856891485,9.261209289830054,48.75415078057215,155.0186,16.862745,17.254902,5820.0,23.57,632.1,630.4,0.78125,3.90625,-7.8125,-4.6875,9.0,8.933807,45.0,43.137257,42.7451,0.99264526,0.625,0.645,8.235294,1411.0,22.0,77.76399
1604856710642,1604856892485,9.261333624403553,48.75397597809255,154.9714,17.647058,17.254902,6000.0,22.96,632.1,630.4,0.78125,3.125,-7.8125,-5.46875,9.0,9.04834,45.0,43.52941,45.098038,1.0053711,0.625,0.645,9.019608,1423.0,22.0,77.6996
1604856710642,1604856893485,9.261457596127546,48.75380033230369,155.09178,17.647058,17.647058,6280.0,22.96,632.1,630.4,-0.78125,2.34375,-7.8125,-5.46875,9.0,8.968964,46.0,49.411766,45.098038,0.9965515,0.635,0.65999997,9.019608,1424.0,9.5,77.78657
1604856710642,1604856894485,9.261584783546645,48.753628316154376,153.83623,16.862745,17.647058,5880.0,22.72,632.1,628.2,-1.5625,0.78125,-7.8125,-5.46875,9.0,8.977753,46.0,49.411766,43.92157,0.9975281,0.645,0.675,8.627451,1392.0,11.5,76.88592
1604856710642,1604856895486,9.26170966866586,48.753452879902795,154.88924,16.862745,17.647058,6070.0,20.03,632.1,628.2,-2.34375,0.0,-7.8125,-4.6875,9.0,9.083496,46.0,49.80392,43.52941,1.0092773,0.65,0.675,8.235294,1457.0,11.0,77.74178
1604856710642,1604856896485,9.261834622413936,48.75328024805863,155.28067,16.862745,17.254902,5880.0,22.15,630.2,628.9,-2.34375,0.0,-7.8125,-4.6875,9.0,8.986542,46.0,42.7451,39.215687,0.99850464,0.65999997,0.685,8.235294,1418.0,28.0,77.84584
1604856710642,1604856897485,9.261955871647988,48.75311330514275,154.89673,17.254902,17.254902,5790.0,20.32,628.6,627.6,-3.125,0.0,-7.8125,-4.6875,9.0,8.696503,47.0,49.411766,43.52941,0.9662781,0.68,0.685,8.235294,1395.0,11.0,77.672516
1604856710642,1604856898485,9.26208062028501,48.75293938177309,155.00272,17.254902,17.647058,5820.0,21.4,628.6,627.6,-3.125,-0.78125,-7.8125,-4.6875,9.0,9.065918,47.0,49.80392,36.47059,1.0073242,0.7,0.69,9.411765,1408.0,10.5,77.70984
1604856710642,1604856899485,9.262209054151288,48.752768995920334,155.04454,17.254902,16.862745,5980.0,22.62,626.9,627.2,-3.125,-1.5625,-7.8125,-4.6875,9.0,9.083496,47.0,42.352943,37.64706,1.0092773,0.7,0.69,9.019608,1406.0,16.5,77.6598
1604856710642,1604856900485,9.262333258040554,48.75259273581927,154.98091,16.862745,17.254902,5880.0,20.29,626.9,627.2,-3.125,3.125,-7.8125,-4.6875,9.0,9.109863,47.0,42.352943,35.294117,1.012207,0.705,0.695,8.235294,1405.0,27.0,77.49759
1604856710642,1604856901486,9.262457297266787,48.75241704532712,155.16153,17.254902,18.039215,5980.0,20.64,626.9,627.2,2.34375,4.6875,-7.8125,-4.6875,9.0,9.030762,48.0,44.313725,38.039215,1.003418,0.695,0.69,9.411765,1439.0,12.0,77.51892
1604856710642,1604856902485,9.262579792142024,48.75224117391044,155.27531,18.039215,18.039215,6200.0,23.14,631.1,629.5,2.34375,4.6875,-7.8125,-4.6875,9.0,9.04834,48.0,45.490196,41.17647,1.0053711,0.7,0.705,8.627451,1434.0,10.5,77.50218
1604856710642,1604856903485,9.262704072599046,48.752065377174546,155.11833,17.647058,17.647058,6050.0,23.1,631.1,629.5,1.5625,4.6875,-7.8125,-5.46875,9.0,9.259277,48.0,51.764706,40.784313,1.0288086,0.69,0.685,9.803922,1408.0,16.0,77.54147
1604856710642,1604856904486,9.262827205375483,48.751889843155986,155.07428,18.039215,17.647058,6230.0,22.32,632.9,634.1,2.34375,4.6875,-7.8125,-4.6875,9.0,9.109863,48.0,52.156864,39.60784,1.012207,0.69,0.685,9.411765,1424.0,29.5,77.61388
1604856710642,1604856905485,9.262950527146254,48.751714715630264,155.12302,17.647058,17.647058,6200.0,22.32,632.4,636.1,2.34375,4.6875,-7.8125,-4.6875,9.0,8.942596,48.0,52.156864,46.666668,0.9936218,0.685,0.68,9.019608,1424.0,9.5,77.63612
1604856710642,1604856906486,9.263073803443426,48.75153933152722,155.07399,17.647058,18.039215,6120.0,22.36,632.4,636.1,1.5625,4.6875,-7.8125,-5.46875,9.0,8.942596,48.0,49.019608,41.960785,0.9936218,0.69,0.675,9.411765,1425.0,30.0,77.68795
1604856710642,1604856907485,9.263196585316585,48.75136142555666,155.14473,17.647058,18.039215,6130.0,23.59,631.6,635.9,1.5625,3.90625,-7.8125,-4.6875,9.0,9.127441,48.0,50.980392,39.60784,1.0141602,0.68,0.675,9.019608,1418.0,22.0,77.7243
1604856710642,1604856908485,9.263320719442635,48.75118508880206,155.17091,17.647058,17.254902,6330.0,21.63,631.6,635.9,2.34375,3.90625,-7.8125,-4.6875,9.0,8.933807,48.0,50.980392,41.960785,0.99264526,0.685,0.68,9.019608,1443.0,12.5,77.82339
1604856710642,1604856909486,9.263445467495256,48.7510083349405,155.26349,16.862745,18.039215,5850.0,21.04,631.6,635.9,2.34375,3.90625,-7.8125,-4.6875,9.0,8.968964,48.0,46.27451,44.705883,0.9965515,0.675,0.675,9.411765,1420.0,14.0,77.78455
1604856710642,1604856910485,9.263570249668886,48.75083217357691,155.16896,17.254902,17.647058,6000.0,22.23,632.7,636.1,2.34375,4.6875,-7.8125,-4.6875,9.0,8.942596,48.0,45.882355,43.137257,0.9936218,0.69,0.675,9.019608,1422.0,31.0,77.64953
1604856710642,1604856911485,9.263691415031191,48.7506558868135,154.85643,17.254902,17.647058,5940.0,22.56,632.7,636.1,2.34375,4.6875,-7.8125,-5.46875,9.0,9.197754,48.0,43.137257,43.137257,1.0219727,0.675,0.66999996,9.019608,1424.0,21.5,76.93724
1604856710642,1604856912486,9.263811385121635,48.75048006291125,154.93193,16.862745,17.254902,5900.0,21.47,630.3,632.6,2.34375,4.6875,-7.8125,-4.6875,9.0,8.986542,49.0,44.313725,41.960785,0.99850464,0.675,0.66999996,9.803922,1410.0,15.5,78.78064
1604856710642,1604856913485,9.263934267750427,48.75030334905872,155.5319,16.862745,18.431374,6160.0,20.88,632.1,630.9,1.5625,3.90625,-7.8125,-4.6875,9.0,8.986542,49.0,45.490196,41.960785,0.99850464,0.66999996,0.66999996,9.803922,1436.0,26.0,77.83548
1604856710642,1604856914486,9.26406148344852,48.750128088854815,156.24681,18.039215,17.254902,5880.0,20.52,632.1,630.9,1.5625,3.90625,-7.8125,-4.6875,9.0,9.259277,49.0,50.588238,39.60784,1.0288086,0.675,0.66999996,9.411765,1407.0,24.5,77.73345
1604856710642,1604856915486,9.264177974671673,48.74994969758985,156.9586,18.039215,17.254902,5890.0,21.7,632.7,630.9,1.5625,3.90625,-7.8125,-4.6875,9.0,8.854706,49.0,49.411766,41.960785,0.9838562,0.675,0.66999996,8.627451,1435.0,10.5,77.81681
1604856710642,1604856916485,9.264292469373277,48.74976935148325,157.44647,17.254902,17.647058,6220.0,21.51,632.7,630.9,2.34375,3.90625,-7.8125,-4.6875,9.0,8.766815,50.0,49.80392,44.313725,0.9740906,0.68,0.68,8.627451,1436.0,12.5,77.78478
1604856710642,1604856917486,9.264401719279563,48.749589977331205,158.10812,17.254902,18.039215,5930.0,21.51,632.7,630.9,2.34375,3.90625,-7.8125,-5.46875,9.0,8.933807,50.0,49.80392,41.17647,0.99264526,0.68,0.68,8.627451,1436.0,19.5,77.76218
1604856710642,1604856918485,9.264506490604365,48.74940851611319,158.8076,17.254902,18.039215,6140.0,21.28,629.4,632.6,1.5625,3.90625,-7.8125,-4.6875,9.0,8.942596,50.0,50.588238,38.82353,0.9936218,0.66999996,0.66499996,9.019608,1407.0,17.0,77.72491
1604856710642,1604856919485,9.264608169434773,48.749226225674,159.5449,16.862745,16.862745,5960.0,22.67,629.4,632.6,0.78125,3.125,-7.8125,-4.6875,9.0,9.285645,50.0,50.588238,38.039215,1.0317383,0.675,0.66999996,8.627451,1401.0,14.5,77.742455
1604856710642,1604856920485,9.264707867164411,48.74904374100398,160.28955,17.647058,17.647058,6100.0,21.12,631.6,632.2,1.5625,3.90625,-7.8125,-4.6875,9.0,8.960175,50.0,47.45098,44.705883,0.99557495,0.66999996,0.65999997,9.411765,1407.0,11.0,77.743416
1604856710642,1604856921485,9.264802019443765,48.74886037926569,161.06934,17.254902,17.647058,6020.0,21.12,630.1,630.4,1.5625,3.90625,-7.8125,-4.6875,9.0,9.04834,50.0,47.45098,41.960785,1.0053711,0.66999996,0.66499996,8.627451,1407.0,11.0,77.75256
1604856710642,1604856922486,9.264892799570102,48.74867526239411,162.02815,16.470589,17.254902,5960.0,22.69,630.1,630.4,0.78125,3.90625,-7.8125,-5.46875,9.0,8.977753,51.0,49.411766,38.82353,0.9975281,0.66999996,0.66499996,7.8431373,1401.0,13.0,77.66844
1604856710642,1604856923485,9.264980683907496,48.74849113450233,162.76892,16.862745,17.647058,6080.0,21.66,627.9,629.4,1.5625,3.90625,-7.8125,-4.6875,9.0,9.241699,51.0,42.7451,40.39216,1.0268555,0.66499996,0.65999997,8.627451,1451.0,24.5,77.74207
1604856710642,1604856924485,9.2650639250427,48.74830508172988,163.80576,16.862745,16.862745,6040.0,22.93,627.9,629.4,1.5625,3.90625,-7.8125,-4.6875,9.0,9.083496,51.0,48.627453,43.137257,1.0092773,0.66999996,0.66999996,8.627451,1409.0,14.0,77.71674
1604856710642,1604856925486,9.26514323730967,48.74811921261961,164.4731,17.254902,16.862745,6040.0,20.79,627.9,629.4,1.5625,3.90625,-7.8125,-4.6875,9.0,8.766815,51.0,48.235294,40.39216,0.9740906,0.66999996,0.66999996,8.627451,1425.0,14.0,77.75759
1604856710642,1604856926485,9.265219330592886,48.74793265318285,164.71294,16.862745,17.647058,5940.0,23.88,629.3,633.0,1.5625,3.90625,-7.8125,-4.6875,9.0,8.942596,51.0,48.235294,43.137257,0.9936218,0.66999996,0.66999996,9.411765,1448.0,30.5,77.68153
1604856710642,1604856927485,9.265291187059509,48.7477464091268,165.48848,17.647058,17.647058,6050.0,20.95,629.3,633.0,2.34375,3.90625,-7.8125,-4.6875,9.0,9.04834,51.0,50.19608,37.2549,1.0053711,0.65999997,0.65999997,8.627451,1437.0,30.5,77.6724
1604856710642,1604856928485,9.265361081173452,48.74755828029585,166.37428,16.862745,17.647058,6090.0,22.79,628.4,633.3,1.5625,3.125,-7.8125,-4.6875,9.0,8.916229,51.0,50.19608,44.705883,0.99069214,0.66499996,0.66999996,8.627451,1439.0,20.0,77.623436
1604856710642,1604856929485,9.265428035963103,48.74736904954203,166.75513,17.254902,17.647058,6020.0,22.36,628.4,633.3,1.5625,3.125,-7.8125,-4.6875,9.0,8.837128,51.0,50.19608,38.82353,0.9819031,0.66499996,0.66999996,9.019608,1439.0,20.0,77.68345
1604856710642,1604856930485,9.265497510712219,48.74718059957789,166.7245,17.254902,17.254902,6190.0,21.7,629.7,634.4,2.34375,3.90625,-7.8125,-4.6875,9.0,8.898651,51.0,43.52941,43.52941,0.988739,0.675,0.65999997,9.019608,1434.0,13.5,77.67103
1604856710642,1604856931485,9.26556596228119,48.74699197141755,166.74696,16.862745,17.647058,6050.0,21.64,629.7,634.4,3.125,3.90625,-7.8125,-5.46875,9.0,9.04834,51.0,47.84314,43.52941,1.0053711,0.65999997,0.65999997,8.627451,1430.0,17.5,77.60716
1604856710642,1604856932485,9.265633180055389,48.746803418375706,166.66768,16.862745,17.254902,6040.0,23.85,630.9,632.9,2.34375,3.90625,-7.8125,-4.6875,9.0,9.065918,51.0,50.19608,44.705883,1.0073242,0.655,0.65999997,9.019608,1406.0,17.0,77.63469
1604856710642,1604856933485,9.265702308235149,48.74661504432798,166.40942,17.254902,17.254902,6040.0,21.16,630.9,632.9,2.34375,3.90625,-7.8125,-4.6875,9.0,9.065918,52.0,49.80392,37.64706,1.0073242,0.655,0.65999997,9.019608,1416.0,9.5,77.612236
1604856710642,1604856934486,9.265772691604864,48.74642588043014,166.11041,16.862745,16.862745,5760.0,20.38,630.9,632.9,3.125,3.90625,-7.8125,-4.6875,9.0,9.013184,52.0,42.7451,38.82353,1.0014648,0.655,0.655,8.235294,1463.0,20.0,77.80237
1604856710642,1604856935485,9.265845237105632,48.746237089682474,165.7636,17.254902,17.254902,5700.0,19.79,632.1,633.3,3.125,3.90625,-7.8125,-4.6875,9.0,8.775604,52.0,44.313725,38.82353,0.97506714,0.655,0.655,8.627451,1433.0,17.5,77.8387
